uniprot_id,gene,group,z,module
O00330,PDHX,Young_Post,0.4878662133716165,pink
O00330,PDHX,Old_Pre,0.22806552352227136,pink
O00330,PDHX,Old_Post,-1.465597022957614,pink
O00399,DCTN6,Young_Pre,0.30572727966671254,blue
O00399,DCTN6,Young_Post,1.2820410475429687,blue
O00399,DCTN6,Old_Pre,-0.8285067894250535,blue
O00399,DCTN6,Old_Post,-0.7592615377846488,blue
O00410,IPO5,Young_Pre,0.44373693063616804,blue
O00410,IPO5,Young_Post,1.2020906141792724,blue
O00410,IPO5,Old_Pre,-0.7798932072365651,blue
O00410,IPO5,Old_Post,-0.8659343375787548,blue
O00423,EML1,Young_Pre,1.2377058489742845,yellow
O00423,EML1,Young_Post,0.060739697802821756,yellow
O00423,EML1,Old_Pre,-0.09181156900112793,yellow
O00423,EML1,Old_Post,-1.20663397777587,yellow
O00429,DNM1L,Young_Pre,-0.8330536063329154,turquoise
O00429,DNM1L,Young_Post,-0.7958319897487489,turquoise
O00429,DNM1L,Old_Pre,1.2303989198296628,turquoise
O00429,DNM1L,Old_Post,0.3984866762518798,turquoise
O00442,RTCA,Young_Pre,-0.19152883772563642,turquoise
O00442,RTCA,Young_Post,-1.0653095849733727,turquoise
O00442,RTCA,Old_Pre,1.349047680845769,turquoise
O00442,RTCA,Old_Post,-0.09220925814678317,turquoise
O00483,NDUFA4,Young_Pre,-1.2391574125325286,pink
O00483,NDUFA4,Young_Post,-0.3736547004737794,pink
O00483,NDUFA4,Old_Pre,0.6962025723253277,pink
O00483,NDUFA4,Old_Post,0.9166095406808371,pink
O00487,PSMD14,Young_Pre,0.7073937881212714,magenta
O00487,PSMD14,Young_Post,1.0032133587729424,magenta
O00487,PSMD14,Old_Pre,-0.9779179686137096,magenta
O00487,PSMD14,Old_Post,-0.7326891782805215,magenta
O00499,BIN1,Young_Pre,-0.2461676939609804,blue
O00499,BIN1,Young_Post,1.4759514609860802,blue
O00499,BIN1,Old_Pre,-0.5659802568591359,blue
O00499,BIN1,Old_Post,-0.663803510165964,blue
O00505,KPNA3,Young_Pre,0.4217429521923458,black
O00505,KPNA3,Young_Post,1.2165392276221583,black
O00505,KPNA3,Old_Pre,-0.8096295289543535,black
O00505,KPNA3,Old_Post,-0.8286526508602494,black
O00571,DDX3X,Young_Pre,0.8067316467806194,purple
O00571,DDX3X,Young_Post,0.9051812738578069,purple
O00571,DDX3X,Old_Pre,-1.0355504296157434,purple
O00571,DDX3X,Old_Post,-0.6763624910227037,purple
O00629,KPNA4,Young_Pre,-0.7793786146443165,blue
O00629,KPNA4,Young_Post,1.2805258688262096,blue
O00629,KPNA4,Old_Pre,-0.810595139675504,blue
O00629,KPNA4,Old_Post,0.3094478854935642,blue
O00748,CES2,Young_Pre,-1.129491655651574,turquoise
O00748,CES2,Young_Post,-0.44321568351795376,turquoise
O00748,CES2,Old_Pre,0.4048407141308689,turquoise
O00748,CES2,Old_Post,1.167866625038659,turquoise
O00757,FBP2,Young_Pre,0.23514340461494304,magenta
O00757,FBP2,Young_Post,1.3068443073340394,magenta
O00757,FBP2,Old_Pre,-0.616070514037591,magenta
O00757,FBP2,Old_Post,-0.9259171979114366,magenta
O00764,PDXK,Young_Pre,0.9995171996804789,pink
O00764,PDXK,Young_Post,0.05728806773756274,pink
O00764,PDXK,Old_Pre,0.31990885336877534,pink
O00764,PDXK,Old_Post,-1.3767141207869067,pink
O14521,SDHD,Young_Pre,-1.3288647317038422,pink
O14521,SDHD,Young_Post,0.2902230282923564,pink
O14521,SDHD,Old_Pre,1.0718155687165618,pink
O14521,SDHD,Old_Post,-0.033173865305127906,pink
O14548,COX7A2L,Young_Pre,0.7300966791713336,green
O14548,COX7A2L,Young_Post,-1.1039622952676982,green
O14548,COX7A2L,Old_Pre,-0.5806407520231464,green
O14548,COX7A2L,Old_Post,0.9545063681192817,green
O14558,HSPB6,Young_Pre,-1.3798075436064485,blue
O14558,HSPB6,Young_Post,0.6288097801264235,blue
O14558,HSPB6,Old_Pre,-0.08206563974743761,blue
O14558,HSPB6,Old_Post,0.8330634032274742,blue
O14561,NDUFAB1,Young_Pre,1.4577251739803798,green
O14561,NDUFAB1,Young_Post,-0.5417690824404023,green
O14561,NDUFAB1,Old_Pre,-0.17334161306949464,green
O14561,NDUFAB1,Old_Post,-0.7426144784705061,green
O14732,IMPA2,Young_Pre,1.3514840393275134,yellow
O14732,IMPA2,Young_Post,-0.36194076927912144,yellow
O14732,IMPA2,Old_Pre,0.031009607189473168,yellow
O14732,IMPA2,Old_Post,-1.0205528772379115,yellow
O14744,PRMT5,Young_Pre,-0.45413314563238366,magenta
O14744,PRMT5,Young_Post,1.024331928366005,magenta
O14744,PRMT5,Old_Pre,0.6042666358268769,magenta
O14744,PRMT5,Old_Post,-1.1744654185604984,magenta
O14818,PSMA7,Young_Pre,0.11294567600318366,red
O14818,PSMA7,Young_Post,1.3303783000533358,red
O14818,PSMA7,Old_Pre,-1.0180947823423014,red
O14818,PSMA7,Old_Post,-0.4252291937141207,red
O14841,OPLAH,Young_Pre,-0.4646848677418355,turquoise
O14841,OPLAH,Young_Post,-1.1704020153619425,turquoise
O14841,OPLAH,Old_Pre,1.0143587591461518,turquoise
O14841,OPLAH,Old_Post,0.620728123957611,turquoise
O14880,MGST3,Young_Pre,1.2356359407854374,green
O14880,MGST3,Young_Post,-1.051712914610517,green
O14880,MGST3,Old_Pre,0.3264819880582433,green
O14880,MGST3,Old_Post,-0.5104050142330849,green
O14924,RGS12,Young_Pre,1.1313901100376202,green
O14924,RGS12,Young_Post,-1.0544476419860915,green
O14924,RGS12,Old_Pre,0.5115908158940747,green
O14924,RGS12,Old_Post,-0.5885332839456638,green
O14949,UQCRQ,Young_Pre,-0.03526831352076719,green
O14949,UQCRQ,Young_Post,-1.337613568816002,green
O14949,UQCRQ,Old_Pre,0.3209660753045607,green
O14949,UQCRQ,Old_Post,1.0519158070322487,green
O14950,MYL12B,Young_Pre,-0.5632491860777628,turquoise
O14950,MYL12B,Young_Post,-0.9189368313120462,turquoise
O14950,MYL12B,Old_Pre,0.1328711086584058,turquoise
O14950,MYL12B,Old_Post,1.34931490873139,turquoise
O14957,UQCR11,Young_Pre,0.7793669273998004,green
O14957,UQCR11,Young_Post,-1.461102790982457,green
O14957,UQCR11,Old_Pre,0.22820930404525988,green
O14957,UQCR11,Old_Post,0.4535265595374172,green
O14958,CASQ2,Young_Pre,-1.440685492473206,blue
O14958,CASQ2,Young_Post,0.13665079614313722,blue
O14958,CASQ2,Old_Pre,0.8185986002227745,blue
O14958,CASQ2,Old_Post,0.48543609610740324,blue
O14964,HGS,Young_Pre,0.9836396058860648,black
O14964,HGS,Young_Post,0.5448301776270132,black
O14964,HGS,Old_Pre,-0.2315514662011482,black
O14964,HGS,Old_Post,-1.2969183173119743,black
O14979,HNRNPDL,Young_Pre,1.4793601148795197,brown
O14979,HNRNPDL,Young_Post,-0.42621912304697346,brown
O14979,HNRNPDL,Old_Pre,-0.33256284746710385,brown
O14979,HNRNPDL,Old_Post,-0.7205781443655471,brown
O14980,XPO1,Young_Pre,-1.1333133973593505,yellow
O14980,XPO1,Young_Post,-0.32437344185087175,yellow
O14980,XPO1,Old_Pre,1.2522730485832114,yellow
O14980,XPO1,Old_Post,0.2054137906269558,yellow
O14983,ATP2A1,Young_Pre,0.5601084931482377,red
O14983,ATP2A1,Young_Post,1.110103585103014,red
O14983,ATP2A1,Old_Pre,-1.007071607011267,red
O14983,ATP2A1,Old_Post,-0.6631404712399847,red
O15061,SYNM,Young_Pre,0.7292714212804882,brown
O15061,SYNM,Young_Post,0.98520995549889,brown
O15061,SYNM,Old_Pre,-0.7393395814658231,brown
O15061,SYNM,Old_Post,-0.9751417953135602,brown
O15143,ARPC1B,Young_Pre,-0.7618750091942973,blue
O15143,ARPC1B,Young_Post,0.440376501694703,blue
O15143,ARPC1B,Old_Pre,-0.8818279285149241,blue
O15143,ARPC1B,Old_Post,1.2033264360145184,blue
O15144,ARPC2,Young_Pre,-0.2604119327376234,green
O15144,ARPC2,Young_Post,-1.283584801653634,green
O15144,ARPC2,Old_Pre,0.5567860019069739,green
O15144,ARPC2,Old_Post,0.9872107324842572,green
O15173,PGRMC2,Young_Pre,-1.2406744364195992,pink
O15173,PGRMC2,Young_Post,0.3820571324187639,pink
O15173,PGRMC2,Old_Pre,1.1171122042659059,pink
O15173,PGRMC2,Old_Post,-0.2584949002650351,pink
O15212,PFDN6,Young_Pre,-0.5368628751248616,red
O15212,PFDN6,Young_Post,-1.1095420578261117,red
O15212,PFDN6,Old_Pre,1.0735722665762735,red
O15212,PFDN6,Old_Post,0.5728326663746998,red
O15239,NDUFA1,Young_Pre,1.216558471651721,green
O15239,NDUFA1,Young_Post,0.08846792071360617,green
O15239,NDUFA1,Old_Pre,-1.227235724744062,green
O15239,NDUFA1,Old_Post,-0.0777906676212353,green
O15260,SURF4,Young_Pre,-0.19180373154129396,blue
O15260,SURF4,Young_Post,1.4278634359603077,blue
O15260,SURF4,Old_Pre,-0.334749478400761,blue
O15260,SURF4,Old_Post,-0.9013102260181438,blue
O15273,TCAP,Young_Pre,1.0506439381728754,brown
O15273,TCAP,Young_Post,0.6555007192575767,brown
O15273,TCAP,Old_Pre,-0.7789058733793638,brown
O15273,TCAP,Old_Post,-0.927238784051078,brown
O15371,EIF3D,Young_Pre,0.7724303351150774,purple
O15371,EIF3D,Young_Post,0.9533140427094909,purple
O15371,EIF3D,Old_Pre,-0.9150587991214666,purple
O15371,EIF3D,Old_Post,-0.8106855787031588,purple
O15372,EIF3H,Young_Pre,0.5071903971073671,black
O15372,EIF3H,Young_Post,1.1035894248630578,black
O15372,EIF3H,Old_Pre,-0.4680899962365301,black
O15372,EIF3H,Old_Post,-1.1426898257339047,black
O15382,BCAT2,Young_Pre,-0.8548626151814321,turquoise
O15382,BCAT2,Young_Post,-0.8576745513308502,turquoise
O15382,BCAT2,Old_Pre,1.039588658291239,turquoise
O15382,BCAT2,Old_Post,0.6729485082209552,turquoise
O15400,STX7,Young_Pre,-1.247226419025848,blue
O15400,STX7,Young_Post,0.8163229072644387,blue
O15400,STX7,Old_Pre,-0.36987048551091817,blue
O15400,STX7,Old_Post,0.8007739972721468,blue
O15427,SLC16A3,Young_Pre,0.9122492363317167,yellow
O15427,SLC16A3,Young_Post,-1.3714099530233312,yellow
O15427,SLC16A3,Old_Pre,-0.0717681024801377,yellow
O15427,SLC16A3,Old_Post,0.5309288191717837,yellow
O43169,CYB5B,Young_Pre,0.45299464379276366,magenta
O43169,CYB5B,Young_Post,0.9348743048129474,magenta
O43169,CYB5B,Old_Pre,-0.0019388899082194728,magenta
O43169,CYB5B,Old_Post,-1.3859300586975878,magenta
O43181,NDUFS4,Young_Pre,1.425093625587556,green
O43181,NDUFS4,Young_Post,-0.8737977817864023,green
O43181,NDUFS4,Old_Pre,-0.11190721047140274,green
O43181,NDUFS4,Old_Post,-0.4393886333297509,green
O43237,DYNC1LI2,Young_Pre,0.04340676262670384,blue
O43237,DYNC1LI2,Young_Post,1.3914782750533314,blue
O43237,DYNC1LI2,Old_Pre,-0.5900523164423134,blue
O43237,DYNC1LI2,Old_Post,-0.8448327212377219,blue
O43242,PSMD3,Young_Pre,0.5539992867896307,magenta
O43242,PSMD3,Young_Post,1.1264991501975767,magenta
O43242,PSMD3,Old_Pre,-0.76263814814119,magenta
O43242,PSMD3,Old_Post,-0.9178602888460173,magenta
O43396,TXNL1,Young_Pre,0.4057930824905131,blue
O43396,TXNL1,Young_Post,1.2061216385294675,blue
O43396,TXNL1,Old_Pre,-1.007784060123107,blue
O43396,TXNL1,Old_Post,-0.6041306608968187,blue
O43399,TPD52L2,Young_Pre,1.1671634009568908,yellow
O43399,TPD52L2,Young_Post,-1.0984401500232315,yellow
O43399,TPD52L2,Old_Pre,0.4286704412813423,yellow
O43399,TPD52L2,Old_Post,-0.4973936922150751,yellow
O43488,AKR7A2,Young_Pre,-0.793816065166337,turquoise
O43488,AKR7A2,Young_Post,-0.9352986091820102,turquoise
O43488,AKR7A2,Old_Pre,0.8733262545143025,turquoise
O43488,AKR7A2,Old_Post,0.8557884198340447,turquoise
O43561,LAT,Young_Pre,0.4624438986605281,red
O43561,LAT,Young_Post,0.5132773417003592,red
O43561,LAT,Old_Pre,-1.4994623307471207,red
O43561,LAT,Old_Post,0.5237410903863441,red
O43583,DENR,Young_Pre,0.9002882537314364,red
O43583,DENR,Young_Post,0.8296825069057402,red
O43583,DENR,Old_Pre,-0.816464345714917,red
O43583,DENR,Old_Post,-0.9135064149222596,red
O43615,TIMM44,Young_Pre,-0.8997767665057929,turquoise
O43615,TIMM44,Young_Post,-0.8267157469879045,turquoise
O43615,TIMM44,Old_Pre,0.7722664662331351,turquoise
O43615,TIMM44,Old_Post,0.9542260472604993,turquoise
O43674,NDUFB5,Young_Pre,0.3964648476852545,green
O43674,NDUFB5,Young_Post,-1.456680934724144,green
O43674,NDUFB5,Old_Pre,0.24826836981022268,green
O43674,NDUFB5,Old_Post,0.8119477172286871,green
O43676,NDUFB3,Young_Pre,0.9515174522245035,green
O43676,NDUFB3,Young_Post,-1.410404330142358,green
O43676,NDUFB3,Old_Pre,0.22290202224320965,green
O43676,NDUFB3,Old_Post,0.2359848556746035,green
O43678,NDUFA2,Young_Pre,1.298248261445695,green
O43678,NDUFA2,Young_Post,-1.0658623413940258,green
O43678,NDUFA2,Old_Pre,0.15902269444551503,green
O43678,NDUFA2,Old_Post,-0.39140861449713266,green
O43684,BUB3,Young_Pre,-0.7199981502636965,turquoise
O43684,BUB3,Young_Post,-0.9772150824408683,turquoise
O43684,BUB3,Old_Pre,1.0564370371684297,turquoise
O43684,BUB3,Old_Post,0.640776195536111,turquoise
O43707,ACTN4,Young_Pre,1.2237907126163798,brown
O43707,ACTN4,Young_Post,0.36315706225520356,brown
O43707,ACTN4,Old_Pre,-1.029325132676429,brown
O43707,ACTN4,Old_Post,-0.5576226421951636,brown
O43741,PRKAB2,Young_Pre,-1.2381605718397193,red
O43741,PRKAB2,Young_Post,0.25689753213864935,red
O43741,PRKAB2,Old_Pre,-0.18742580802855327,red
O43741,PRKAB2,Old_Post,1.1686888477295634,red
O43760,SYNGR2,Young_Pre,0.9285848650329483,yellow
O43760,SYNGR2,Young_Post,0.31062546087045384,yellow
O43760,SYNGR2,Old_Pre,0.17833620568948882,yellow
O43760,SYNGR2,Old_Post,-1.417546531592891,yellow
O43765,SGTA,Young_Pre,-0.4748655637267493,turquoise
O43765,SGTA,Young_Post,-1.1648507463063609,turquoise
O43765,SGTA,Old_Pre,1.0112878373044203,turquoise
O43765,SGTA,Old_Post,0.6284284727287104,turquoise
O43772,SLC25A20,Young_Pre,-0.556869933675687,turquoise
O43772,SLC25A20,Young_Post,-1.1185578780024326,turquoise
O43772,SLC25A20,Old_Pre,0.7050583849316961,turquoise
O43772,SLC25A20,Old_Post,0.9703694267464527,turquoise
O43776,NARS1,Young_Pre,0.8141584724662759,brown
O43776,NARS1,Young_Post,0.9160775580269069,brown
O43776,NARS1,Old_Pre,-0.8884582035757823,brown
O43776,NARS1,Old_Post,-0.8417778269173718,brown
O43813,LANCL1,Young_Pre,1.4389044025825104,yellow
O43813,LANCL1,Young_Post,-0.5502787016079568,yellow
O43813,LANCL1,Old_Pre,-0.10378410532101233,yellow
O43813,LANCL1,Old_Post,-0.7848415956535736,yellow
O43826,SLC37A4,Young_Pre,0.6342199082101859,magenta
O43826,SLC37A4,Young_Post,1.0499618135487487,magenta
O43826,SLC37A4,Old_Pre,-0.6457349822231255,magenta
O43826,SLC37A4,Old_Post,-1.0384467395358252,magenta
O43837,IDH3B,Young_Pre,-1.1751223540049334,turquoise
O43837,IDH3B,Young_Post,0.355765850909896,turquoise
O43837,IDH3B,Old_Pre,-0.3508628626804784,turquoise
O43837,IDH3B,Old_Post,1.1702193657754607,turquoise
O43852,CALU,Young_Pre,-0.17157532414467053,blue
O43852,CALU,Young_Post,1.290623457217961,blue
O43852,CALU,Old_Pre,-1.1420696174406073,blue
O43852,CALU,Old_Post,0.023021484367330407,blue
O43865,AHCYL1,Young_Pre,-0.9994974673930295,blue
O43865,AHCYL1,Young_Post,1.1170606124800562,blue
O43865,AHCYL1,Old_Pre,-0.6696292844076184,blue
O43865,AHCYL1,Old_Post,0.5520661393205916,blue
O43920,NDUFS5,Young_Pre,-0.05950560532047753,green
O43920,NDUFS5,Young_Post,-1.3920414952747031,green
O43920,NDUFS5,Old_Pre,0.6748566290154063,green
O43920,NDUFS5,Old_Post,0.7766904715797501,green
O60220,TIMM8A,Young_Pre,-0.39161077638135994,green
O60220,TIMM8A,Young_Post,-1.2253730941873369,green
O60220,TIMM8A,Old_Pre,0.6710449254513255,green
O60220,TIMM8A,Old_Post,0.9459389451173713,green
O60237,PPP1R12B,Young_Pre,-0.1352602545985793,blue
O60237,PPP1R12B,Young_Post,1.45330030736525,blue
O60237,PPP1R12B,Old_Pre,-0.6365690822002226,blue
O60237,PPP1R12B,Old_Post,-0.6814709705664392,blue
O60271,SPAG9,Young_Pre,0.9697021523697995,blue
O60271,SPAG9,Young_Post,0.714081380870409,blue
O60271,SPAG9,Old_Pre,-1.098992937152386,blue
O60271,SPAG9,Old_Post,-0.5847905960878299,blue
O60313,OPA1,Young_Pre,-1.2021467108183888,turquoise
O60313,OPA1,Young_Post,-0.33379027882391155,turquoise
O60313,OPA1,Old_Pre,0.4047357062713409,turquoise
O60313,OPA1,Old_Post,1.1312012833710114,turquoise
O60343,TBC1D4,Young_Pre,1.344951991544693,green
O60343,TBC1D4,Young_Post,-0.6480381524652014,green
O60343,TBC1D4,Old_Pre,-0.8624152076523227,green
O60343,TBC1D4,Old_Post,0.16550136857275044,green
O60506,SYNCRIP,Young_Pre,0.3732815582981505,black
O60506,SYNCRIP,Young_Post,1.205461570509954,black
O60506,SYNCRIP,Old_Pre,-0.505374780198048,black
O60506,SYNCRIP,Old_Post,-1.073368348610091,black
O60613,SELENOF,Young_Pre,-0.45591206886219254,black
O60613,SELENOF,Young_Post,-1.111166547718015,black
O60613,SELENOF,Old_Pre,0.3775926409636842,black
O60613,SELENOF,Old_Post,1.189485975616482,black
O60662,KLHL41,Young_Pre,0.09058654838109576,blue
O60662,KLHL41,Young_Post,1.36223694683903,blue
O60662,KLHL41,Old_Pre,-0.9273551771956873,blue
O60662,KLHL41,Old_Post,-0.5254683180244385,blue
O60684,KPNA6,Young_Pre,0.4505588505156517,blue
O60684,KPNA6,Young_Post,0.8462213753871538,blue
O60684,KPNA6,Old_Pre,-1.4358184045797926,blue
O60684,KPNA6,Old_Post,0.13903817867703172,blue
O60763,USO1,Young_Pre,-0.004130017899342065,red
O60763,USO1,Young_Post,-1.2020353772481982,red
O60763,USO1,Old_Pre,1.24638527590306,red
O60763,USO1,Old_Post,-0.040219880755480254,red
O60825,PFKFB2,Young_Pre,-0.6011463870332471,pink
O60825,PFKFB2,Young_Post,0.21998042316140679,pink
O60825,PFKFB2,Old_Pre,-0.9313768856117661,pink
O60825,PFKFB2,Old_Post,1.3125428494836764,pink
O60869,EDF1,Young_Pre,1.3703039321202375,purple
O60869,EDF1,Young_Post,-0.3578599974265332,purple
O60869,EDF1,Old_Pre,-0.015466429727111245,purple
O60869,EDF1,Old_Post,-0.9969775049664826,purple
O60884,DNAJA2,Young_Pre,-0.065469533575457,blue
O60884,DNAJA2,Young_Post,1.3584213012554045,blue
O60884,DNAJA2,Old_Pre,-1.0430507013054886,blue
O60884,DNAJA2,Old_Post,-0.24990106637450415,blue
O60925,PFDN1,Young_Pre,1.2556195786771716,brown
O60925,PFDN1,Young_Post,-1.1141729068359607,brown
O60925,PFDN1,Old_Pre,0.22256374769187046,brown
O60925,PFDN1,Old_Post,-0.36401041953303587,brown
O75083,WDR1,Young_Pre,0.7270314366000746,red
O75083,WDR1,Young_Post,0.8718212514157414,red
O75083,WDR1,Old_Pre,-1.2648229688277468,red
O75083,WDR1,Old_Post,-0.3340297191881087,red
O75112,LDB3,Young_Pre,0.5686796059647975,black
O75112,LDB3,Young_Post,-1.4442001114993852,black
O75112,LDB3,Old_Pre,0.11556352257088445,black
O75112,LDB3,Old_Post,0.7599569829640984,black
O75122,CLASP2,Young_Pre,-0.2091608192808014,green
O75122,CLASP2,Young_Post,-1.1875022151726817,green
O75122,CLASP2,Old_Pre,1.2325395407219584,green
O75122,CLASP2,Old_Post,0.16412349373158314,green
O75131,CPNE3,Young_Pre,-0.6659310718941112,yellow
O75131,CPNE3,Young_Post,-0.1032835602098148,yellow
O75131,CPNE3,Old_Pre,1.4452728473469936,yellow
O75131,CPNE3,Old_Post,-0.6760582152432288,yellow
O75153,CLUH,Young_Pre,-1.374620370040884,pink
O75153,CLUH,Young_Post,0.6074689594406909,pink
O75153,CLUH,Old_Pre,-0.08925600799333158,pink
O75153,CLUH,Old_Post,0.8564074185933942,pink
O75208,COQ9,Young_Pre,-0.021649173551828927,turquoise
O75208,COQ9,Young_Post,-1.2948227236088459,turquoise
O75208,COQ9,Old_Pre,1.1359473152568007,turquoise
O75208,COQ9,Old_Post,0.18052458190384965,turquoise
O75251,NDUFS7,Young_Pre,0.51666724696274,green
O75251,NDUFS7,Young_Post,-1.4960412301013317,green
O75251,NDUFS7,Old_Pre,0.4021401631616888,green
O75251,NDUFS7,Old_Post,0.5772338199769029,green
O75298,RTN2,Young_Pre,0.4930358047122963,yellow
O75298,RTN2,Young_Post,1.0016509714367545,yellow
O75298,RTN2,Old_Pre,-0.18317730113993916,yellow
O75298,RTN2,Old_Post,-1.31150947500908,yellow
O75306,NDUFS2,Young_Pre,0.867220490264034,green
O75306,NDUFS2,Young_Post,-1.3570317239262222,green
O75306,NDUFS2,Old_Pre,-0.13353592370931552,green
O75306,NDUFS2,Old_Post,0.6233471573715037,green
O75323,NIPSNAP2,Young_Pre,-0.2886708368484208,turquoise
O75323,NIPSNAP2,Young_Post,-1.2900808816547924,turquoise
O75323,NIPSNAP2,Old_Pre,0.8447472074543029,turquoise
O75323,NIPSNAP2,Old_Post,0.7340045110489326,turquoise
O75339,CILP,Young_Pre,0.5958486854889226,brown
O75339,CILP,Young_Post,-0.27237144268036645,brown
O75339,CILP,Old_Pre,-1.2838926611657326,brown
O75339,CILP,Old_Post,0.9604154183571355,brown
O75347,TBCA,Young_Pre,-0.8971232569450319,turquoise
O75347,TBCA,Young_Post,-0.8186793413551434,turquoise
O75347,TBCA,Old_Pre,1.0206045869466727,turquoise
O75347,TBCA,Old_Post,0.6951980113536421,turquoise
O75351,VPS4B,Young_Pre,-0.2731848590591734,green
O75351,VPS4B,Young_Post,-1.269567868323731,green
O75351,VPS4B,Old_Pre,0.5228562723737574,green
O75351,VPS4B,Old_Post,1.019896455009123,green
O75369,FLNB,Young_Pre,0.46009559989980503,blue
O75369,FLNB,Young_Post,1.1643072278517015,blue
O75369,FLNB,Old_Pre,-1.0502753989324785,blue
O75369,FLNB,Old_Post,-0.574127428819028,blue
O75380,NDUFS6,Young_Pre,0.38857357571262036,green
O75380,NDUFS6,Young_Post,-1.492253594194563,green
O75380,NDUFS6,Old_Pre,0.4707999102985759,green
O75380,NDUFS6,Old_Post,0.6328801081833512,green
